serialno,rac1p,lanp,anc1p
2023HU0524486,1,1170.0,931
2023HU0524505,1,0.0,999
2023HU0524514,1,0.0,22
2023HU0524519,9,0.0,291
2023HU0524523,1,0.0,32
2023HU0524524,2,0.0,996
2023HU0524524,2,0.0,902
2023HU0524524,2,0.0,902
2023HU0524538,1,0.0,210
2023HU0524563,1,1200.0,999
2023HU0524563,1,0.0,999
2023HU0524563,1,0.0,999
2023HU0524577,1,1210.0,360
2023HU0524633,9,1200.0,210
2023HU0524643,1,1200.0,210
2023HU0524643,1,1200.0,210
2023HU0524654,2,0.0,996
2023HU0524655,9,1200.0,210
2023HU0524655,9,1200.0,210
2023HU0524656,1,0.0,32
2023HU0524657,1,0.0,996
2023HU0524703,1,0.0,32
2023HU0524710,1,0.0,195
2023HU0524720,9,1200.0,290
2023HU0524729,1,0.0,924
2023HU0524738,1,0.0,50
2023HU0524759,1,0.0,87
2023HU0524787,1,0.0,50
2023HU0524809,9,1200.0,210
2023HU0524809,9,1200.0,210
2023HU0524828,1,0.0,50
2023HU0524866,1,0.0,51
2023HU0524884,9,0.0,32
2023HU0524884,9,0.0,32
2023HU0524887,1,1200.0,999
2023HU0524889,9,0.0,195
2023HU0524900,1,0.0,939
2023HU0524916,1,0.0,32
2023HU0524947,1,0.0,22
2023HU0524961,1,0.0,939
2023HU0525031,9,1200.0,210
2023HU0525036,1,0.0,924
2023HU0525044,1,0.0,999
2023HU0525044,1,0.0,999
2023HU0525044,1,0.0,999
2023HU0525085,1,0.0,111
2023HU0525136,1,1200.0,210
2023HU0525163,2,0.0,902
2023HU0525172,1,0.0,22
2023HU0525172,1,0.0,22
2023HU0525222,2,0.0,902
2023HU0525233,9,0.0,291
2023HU0525233,6,2000.0,999
2023HU0525274,6,1960.0,999
2023HU0525274,6,1960.0,785
2023HU0525296,1,0.0,939
2023HU0525333,1,0.0,210
2023HU0525333,1,0.0,999
2023HU0525366,1,0.0,50
2023HU0525367,1,0.0,51
2023HU0525376,8,1200.0,999
2023HU0525381,1,0.0,32
2023HU0525398,9,0.0,291
2023HU0525398,1,0.0,32
2023HU0525407,1,0.0,999
2023HU0525427,1,4500.0,495
2023HU0525429,2,0.0,902
2023HU0525429,2,0.0,999
2023HU0525429,8,1200.0,999
2023HU0525506,1,0.0,22
2023HU0525516,9,0.0,210
2023HU0525531,9,0.0,26
2023HU0525531,9,0.0,26
2023HU0525531,9,0.0,26
2023HU0525534,9,1200.0,999
2023HU0525573,1,0.0,32
2023HU0525573,1,0.0,924
2023HU0525604,2,0.0,999
2023HU0525604,2,0.0,999
2023HU0525614,2,0.0,999
2023HU0525631,1,0.0,999
2023HU0525637,9,1200.0,210
2023HU0525637,9,1200.0,210
2023HU0525637,9,1200.0,210
2023HU0525642,5,0.0,939
2023HU0525674,8,1200.0,210
2023HU0525678,1,0.0,87
2023HU0525694,1,0.0,22
2023HU0525719,1,0.0,210
2023HU0525719,1,1200.0,210
2023HU0525719,1,1200.0,210
2023HU0525719,1,1200.0,210
2023HU0525750,1,0.0,195
2023HU0525750,1,0.0,195
2023HU0525760,8,0.0,924
2023HU0525772,8,0.0,290
2023HU0525792,6,1765.0,615
2023HU0525804,9,0.0,210
2023HU0525804,9,0.0,210
2023HU0525804,9,0.0,210
2023HU0525828,1,0.0,999
2023HU0525828,1,0.0,999
2023HU0525831,1,0.0,171
2023HU0525831,1,0.0,32
2023HU0525859,1,0.0,983
2023HU0525859,1,0.0,84
2023HU0525864,1,0.0,195
2023HU0525864,1,0.0,195
2023HU0525864,1,0.0,195
2023HU0525864,1,0.0,195
2023HU0525870,1,0.0,21
2023HU0525883,1,0.0,22
2023HU0525886,9,1200.0,210
2023HU0525928,1,0.0,22
2023HU0525941,8,1200.0,226
2023HU0525951,9,1200.0,290
2023HU0525966,9,1200.0,210
2023HU0526018,1,0.0,939
2023HU0526018,1,0.0,939
2023HU0526021,9,0.0,924
2023HU0526021,9,0.0,210
2023HU0526059,2,0.0,939
2023HU0526135,8,0.0,999
2023HU0526157,2,0.0,902
2023HU0526162,8,1200.0,210
2023HU0526193,9,1200.0,210
2023HU0526193,1,0.0,32
2023HU0526197,2,0.0,902
2023HU0526198,2,0.0,902
2023HU0526199,6,1750.0,615
2023HU0526241,9,0.0,210
2023HU0526247,1,1200.0,999
2023HU0526304,1,0.0,211
2023HU0526304,1,0.0,211
2023HU0526356,1,0.0,22
2023HU0526438,9,1200.0,226
2023HU0526463,1,0.0,22
2023HU0526505,2,0.0,999
2023HU0526520,1,0.0,22
2023HU0526543,1,0.0,22
2023HU0526546,1,0.0,32
2023HU0526546,1,0.0,999
2023HU0526578,1,1200.0,210
2023HU0526611,9,1200.0,210
2023HU0526616,2,0.0,902
2023HU0526616,2,0.0,903
2023HU0526661,1,0.0,89
2023HU0526663,1,0.0,50
2023HU0526665,1,1200.0,999
2023HU0526665,1,1200.0,999
2023HU0526672,1,0.0,22
2023HU0526678,1,1200.0,290
2023HU0526678,9,1200.0,290
2023HU0526678,1,0.0,290
2023HU0526730,3,0.0,917
2023HU0526730,3,0.0,215
2023HU0526732,2,0.0,902
2023HU0526732,2,0.0,902
2023HU0526732,2,0.0,902
2023HU0526750,1,0.0,82
2023HU0526769,1,0.0,11
2023HU0526794,2,0.0,902
2023HU0526794,2,0.0,903
2023HU0526819,8,0.0,999
2023HU0526819,8,1200.0,999
2023HU0526833,1,1200.0,999
2023HU0526903,8,1200.0,211
2023HU0526903,8,0.0,211
2023HU0526963,1,0.0,999
2023HU0526963,9,0.0,416
2023HU0526992,1,0.0,939
2023HU0527000,1,0.0,210
2023HU0527004,9,0.0,22
2023HU0527004,9,0.0,22
2023HU0527004,1,0.0,22
2023HU0527045,1,0.0,22
2023HU0527053,1,0.0,21
2023HU0527053,1,0.0,21
2023HU0527060,1,0.0,999
2023HU0527102,8,1200.0,210
2023HU0527116,1,0.0,142
2023HU0527123,1,0.0,999
2023HU0527123,1,0.0,999
2023HU0527146,2,0.0,999
2023HU0527173,1,0.0,89
2023HU0527207,9,0.0,50
2023HU0527209,1,0.0,51
2023HU0527241,1,0.0,88
2023HU0527241,1,0.0,996
2023HU0527248,2,0.0,999
2023HU0527268,1,0.0,88
2023HU0527268,1,0.0,88
2023HU0527282,9,1200.0,290
2023HU0527282,9,1200.0,290
2023HU0527282,9,1200.0,290
2023HU0527282,9,0.0,290
2023HU0527339,2,0.0,902
2023HU0527370,1,1200.0,210
2023HU0527413,1,1200.0,210
2023HU0527428,2,0.0,902
2023HU0527457,1,1200.0,939
2023HU0527471,9,1170.0,795
2023HU0527471,9,1200.0,210
2023HU0527471,9,1200.0,271
2023HU0527502,9,1200.0,211
2023HU0527502,1,1200.0,290
2023HU0527502,9,0.0,210
2023HU0527516,9,0.0,999
2023HU0527536,1,0.0,111
2023HU0527543,1,0.0,939
2023HU0527568,1,1110.0,210
2023HU0527577,8,1200.0,210
2023HU0527652,1,1200.0,210
2023HU0527652,1,1200.0,924
2023HU0527660,6,1970.0,706
2023HU0527660,6,1970.0,706
2023HU0527660,6,1970.0,706
2023HU0527708,1,0.0,88
2023HU0527746,1,0.0,999
2023HU0527767,6,1360.0,615
2023HU0527769,1,1200.0,210
2023HU0527818,1,0.0,26
2023HU0527818,1,0.0,50
2023HU0527864,1,0.0,50
2023HU0527876,8,0.0,210
2023HU0527890,2,0.0,902
2023HU0527894,1,1200.0,210
2023HU0527894,1,1200.0,210
2023HU0527928,1,0.0,50
2023HU0527934,1,0.0,983
2023HU0527939,2,0.0,999
2023HU0527987,1,0.0,999
2023HU0528020,1,0.0,939
2023HU0528052,2,0.0,999
2023HU0528092,8,1200.0,210
2023HU0528092,8,1200.0,210
2023HU0528107,9,1200.0,999
2023HU0528143,1,1170.0,924
2023HU0528143,1,0.0,999
2023HU0528143,1,0.0,939
2023HU0528159,1,0.0,32
2023HU0528163,3,1200.0,210
2023HU0528163,3,1200.0,210
2023HU0528174,1,0.0,94
2023HU0528183,1,0.0,999
2023HU0528202,9,1200.0,210
2023HU0528203,1,0.0,21
2023HU0528252,2,1200.0,902
2023HU0528252,8,1200.0,211
2023HU0528315,1,0.0,51
2023HU0528327,1,0.0,88
2023HU0528337,9,0.0,195
2023HU0528369,6,2920.0,720
2023HU0528419,2,0.0,999
2023HU0528424,1,0.0,32
2023HU0528431,1,1110.0,32
2023HU0528482,9,1200.0,290
2023HU0528494,2,0.0,999
2023HU0528602,2,0.0,903
2023HU0528604,1,0.0,50
2023HU0528609,6,1960.0,999
2023HU0528617,1,0.0,999
2023HU0528647,1,0.0,22
2023HU0528658,6,1350.0,615
2023HU0528685,9,0.0,920
2023HU0528685,1,0.0,50
2023HU0528701,1,0.0,51
2023HU0528702,1,0.0,84
2023HU0528702,1,0.0,22
2023HU0528714,2,0.0,996
2023HU0528715,1,0.0,50
2023HU0528732,1,0.0,999
2023HU0528740,1,0.0,924
2023HU0528746,1,0.0,32
2023HU0528746,9,0.0,210
2023HU0528748,9,0.0,210
2023HU0528748,9,0.0,210
2023HU0528794,9,0.0,210
2023HU0528794,1,0.0,50
2023HU0528830,1,0.0,195
2023HU0528844,1,0.0,939
2023HU0528844,1,0.0,939
2023HU0528850,6,2910.0,720
2023HU0528850,6,2910.0,720
2023HU0528850,6,2910.0,720
2023HU0528859,3,0.0,917
2023HU0528859,3,0.0,917
2023HU0528864,1,0.0,22
2023HU0528887,8,1200.0,210
2023HU0528888,1,0.0,32
2023HU0528888,1,0.0,32
2023HU0528888,1,0.0,32
2023HU0528905,1,1200.0,210
2023HU0528919,1,0.0,22
2023HU0528936,1,0.0,999
2023HU0528936,9,1200.0,999
2023HU0528953,1,0.0,999
2023HU0528973,9,1200.0,999
2023HU0529001,1,0.0,32
2023HU0529004,1,0.0,51
2023HU0529041,1,1200.0,210
2023HU0529066,2,0.0,902
2023HU0529098,1,0.0,999
2023HU0529098,9,1200.0,210
2023HU0529100,1,0.0,996
2023HU0529150,1,0.0,22
2023HU0529150,1,0.0,21
2023HU0529164,2,0.0,902
2023HU0529200,2,0.0,999
2023HU0529200,2,0.0,999
2023HU0529213,1,0.0,82
2023HU0529221,2,0.0,902
2023HU0529221,2,0.0,902
2023HU0529237,1,0.0,22
2023HU0529237,1,0.0,999
2023HU0529249,1,0.0,32
2023HU0529249,1,0.0,32
2023HU0529254,9,0.0,919
2023HU0529254,9,0.0,996
2023HU0529280,9,1200.0,210
2023HU0529280,9,1200.0,210
2023HU0529287,2,0.0,902
2023HU0529287,2,0.0,902
2023HU0529322,9,0.0,32
2023HU0529347,1,0.0,97
2023HU0529347,1,0.0,97
2023HU0529379,1,0.0,21
2023HU0529402,8,0.0,210
2023HU0529421,8,0.0,999
2023HU0529424,1,0.0,999
2023HU0529449,1,0.0,999
2023HU0529449,1,0.0,999
2023HU0529455,1,0.0,32
2023HU0529455,1,0.0,32
2023HU0529466,8,1200.0,271
2023HU0529494,1,0.0,22
2023HU0529551,1,0.0,21
2023HU0529565,9,1200.0,210
2023HU0529565,9,1200.0,210
2023HU0529565,9,1200.0,210
2023HU0529565,9,1200.0,210
2023HU0529568,1,0.0,22
2023HU0529568,1,0.0,22
2023HU0529573,1,0.0,996
2023HU0529585,2,0.0,903
2023HU0529607,1,0.0,84
2023HU0529626,1,0.0,996
2023HU0529661,1,0.0,195
2023HU0529661,1,0.0,32
2023HU0529671,1,0.0,939
2023HU0529724,1,0.0,22
2023HU0529724,1,0.0,999
2023HU0529742,1,0.0,50
2023HU0529762,8,0.0,211
2023HU0529770,2,0.0,902
2023HU0529793,2,0.0,902
2023HU0529812,1,0.0,154
2023HU0529813,1,0.0,999
2023HU0529819,1,1200.0,210
2023HU0529819,1,1200.0,998
2023HU0529819,9,1200.0,999
2023HU0529874,1,0.0,999
2023HU0529874,1,0.0,999
2023HU0529898,2,0.0,996
2023HU0529904,1,0.0,210
2023HU0529925,9,0.0,22
2023HU0529925,1,0.0,999
2023HU0529936,1,0.0,22
2023HU0529962,8,1200.0,999
2023HU0529962,8,1200.0,999
2023HU0529988,2,5645.0,587
2023HU0530029,9,0.0,920
2023HU0530029,1,0.0,999
2023HU0530029,1,0.0,999
2023HU0530029,3,0.0,920
2023HU0530030,1,0.0,994
2023HU0530061,1,0.0,924
2023HU0530086,1,0.0,22
2023HU0530102,8,1200.0,226
2023HU0530113,1,0.0,999
2023HU0530116,1,0.0,996
2023HU0530116,1,1200.0,996
2023HU0530116,1,1200.0,996
2023HU0530134,2,0.0,902
2023HU0530134,2,0.0,902
2023HU0530222,9,0.0,11
2023HU0530224,6,1970.0,706
2023HU0530252,1,0.0,22
2023HU0530252,9,0.0,22
2023HU0530274,1,0.0,26
2023HU0530294,2,0.0,902
2023HU0530297,9,1200.0,290
2023HU0530307,9,0.0,291
2023HU0530307,9,0.0,291
2023HU0530344,6,0.0,680
2023HU0530388,9,1200.0,210
2023HU0530422,8,1200.0,222
2023HU0530456,1,0.0,924
2023HU0530456,1,0.0,924
2023HU0530511,9,0.0,811
2023HU0530541,8,1200.0,290
2023HU0530558,1,0.0,924
2023HU0530558,1,0.0,924
2023HU0530572,1,0.0,50
2023HU0530573,1,0.0,996
2023HU0530595,9,1200.0,210
2023HU0530595,9,1200.0,211
2023HU0530595,9,1200.0,211
2023HU0530662,1,0.0,939
2023HU0530677,9,1200.0,210
2023HU0530677,9,1200.0,210
2023HU0530678,2,0.0,902
2023HU0530702,9,0.0,210
2023HU0530702,9,0.0,210
2023HU0530759,1,0.0,94
2023HU0530773,1,1200.0,924
2023HU0530809,2,0.0,902
2023HU0530853,9,0.0,211
2023HU0530866,1,0.0,32
2023HU0530866,1,0.0,32
2023HU0530866,1,0.0,32
2023HU0530866,1,0.0,32
2023HU0530866,1,0.0,32
2023HU0530946,1,1200.0,210
2023HU0530946,1,1200.0,210
2023HU0530946,1,1200.0,210
2023HU0530951,2,0.0,902
2023HU0530951,2,0.0,902
2023HU0530976,1,0.0,142
2023HU0531026,9,1200.0,211
2023HU0531030,1,1200.0,87
2023HU0531030,9,1200.0,210
2023HU0531031,1,1200.0,999
2023HU0531031,1,1110.0,999
2023HU0531032,9,0.0,210
2023HU0531032,9,1200.0,210
2023HU0531043,1,0.0,32
2023HU0531122,9,1200.0,290
2023HU0531128,2,0.0,587
2023HU0531128,2,0.0,999
2023HU0531187,1,0.0,144
2023HU0531207,1,0.0,50
2023HU0531283,1,0.0,111
2023HU0531283,8,0.0,370
2023HU0531322,1,0.0,999
2023HU0531322,1,0.0,999
2023HU0531350,1,0.0,290
2023HU0531373,1,1200.0,212
2023HU0531376,1,0.0,924
2023HU0531377,9,1200.0,211
2023HU0531439,1,0.0,924
2023HU0531503,1,0.0,999
2023HU0531503,1,0.0,939
2023HU0531503,1,0.0,939
2023HU0531536,1,0.0,187
2023HU0531571,1,0.0,82
2023HU0531573,8,1200.0,999
2023HU0531591,8,1200.0,210
2023HU0531591,8,1200.0,210
2023HU0531686,1,1200.0,211
2023HU0531707,9,0.0,918
2023HU0531709,1,0.0,211
2023HU0531709,1,0.0,211
2023HU0531712,8,1200.0,210
2023HU0531715,2,0.0,902
2023HU0531717,9,0.0,11
2023HU0531764,1,0.0,195
2023HU0531764,1,0.0,210
2023HU0531788,1,1200.0,261
2023HU0531788,1,0.0,210
2023HU0531830,1,0.0,22
2023HU0531881,1,0.0,939
2023HU0531906,1,0.0,32
2023HU0531906,1,0.0,32
2023HU0531912,1,0.0,26
2023HU0531931,2,0.0,599
2023HU0531947,1,0.0,26
2023HU0531950,1,0.0,999
2023HU0531953,2,0.0,999
2023HU0531973,2,0.0,902
2023HU0532011,9,1200.0,210
2023HU0532011,9,1200.0,210
2023HU0532014,2,0.0,999
2023HU0532014,2,0.0,999
2023HU0532071,9,1200.0,210
2023HU0532071,9,1200.0,210
2023HU0532109,9,1200.0,999
2023HU0532109,9,0.0,999
2023HU0532109,9,1200.0,999
2023HU0532109,3,1200.0,999
2023HU0532109,9,1200.0,239
2023HU0532157,1,0.0,999
2023HU0532161,9,0.0,999
2023HU0532168,9,0.0,210
2023HU0532183,1,0.0,88
2023HU0532192,9,0.0,999
2023HU0532192,2,0.0,999
2023HU0532200,1,0.0,22
2023HU0532244,9,1200.0,211
2023HU0532244,9,1200.0,211
2023HU0532255,8,1200.0,210
2023HU0532255,8,1200.0,210
2023HU0532281,1,0.0,22
2023HU0532282,2,0.0,903
2023HU0532292,1,0.0,26
2023HU0532313,1,0.0,50
2023HU0532313,8,1200.0,290
2023HU0532343,1,0.0,999
2023HU0532343,1,0.0,999
2023HU0532362,8,1200.0,999
2023HU0532383,1,0.0,50
2023HU0532415,1,0.0,190
2023HU0532415,1,0.0,50
2023HU0532439,8,1200.0,999
2023HU0532439,8,0.0,999
2023HU0532462,1,0.0,999
2023HU0532510,2,0.0,902
2023HU0532510,2,0.0,902
2023HU0532510,2,0.0,902
2023HU0532551,1,0.0,148
2023HU0532589,1,0.0,114
2023HU0532616,1,0.0,32
2023HU0532625,1,0.0,940
2023HU0532685,1,0.0,22
2023HU0532685,9,0.0,999
2023HU0532733,6,0.0,785
2023HU0532733,1,0.0,999
2023HU0532790,6,0.0,615
2023HU0532838,1,0.0,87
2023HU0532873,1,0.0,924
2023HU0532909,9,1200.0,999
2023HU0532922,1,0.0,999
2023HU0532922,1,0.0,999
2023HU0532930,1,0.0,211
2023HU0532930,1,1200.0,211
2023HU0532945,1,0.0,22
2023HU0533008,8,1200.0,913
2023HU0533008,8,1200.0,222
2023HU0533027,1,0.0,999
2023HU0533037,1,0.0,996
2023HU0533075,2,0.0,902
2023HU0533075,9,0.0,902
2023HU0533075,2,0.0,999
2023HU0533075,2,0.0,999
2023HU0533098,1,0.0,999
2023HU0533121,1,0.0,210
2023HU0533150,9,1200.0,999
2023HU0533150,9,1200.0,999
2023HU0533157,2,0.0,999
2023HU0533173,1,0.0,999
2023HU0533237,9,1200.0,210
2023HU0533249,9,1200.0,226
2023HU0533249,9,1200.0,226
2023HU0533285,9,1200.0,218
2023HU0533326,1,0.0,924
2023HU0533326,1,0.0,51
2023HU0533339,1,1200.0,210
2023HU0533376,2,0.0,999
2023HU0533391,9,1200.0,290
2023HU0533391,9,1200.0,290
2023HU0533391,9,0.0,290
2023HU0533398,1,0.0,939
2023HU0533398,1,0.0,939
2023HU0533420,2,0.0,999
2023HU0533420,2,0.0,903
2023HU0533420,2,0.0,999
2023HU0533420,8,0.0,999
2023HU0533444,2,0.0,999
2023HU0533444,2,0.0,999
2023HU0533455,1,0.0,999
2023HU0533455,9,0.0,999
2023HU0533455,9,0.0,999
2023HU0533455,9,0.0,999
2023HU0533459,9,0.0,22
2023HU0533474,1,1200.0,32
2023HU0533550,1,0.0,50
2023HU0533550,1,0.0,32
2023HU0533550,1,0.0,50
2023HU0533556,1,0.0,195
2023HU0533565,1,0.0,999
2023HU0533565,2,0.0,902
2023HU0533597,1,1200.0,999
2023HU0533597,1,1200.0,999
2023HU0533608,9,1200.0,999
2023HU0533608,9,1200.0,999
2023HU0533608,9,1200.0,210
2023HU0533609,1,0.0,50
2023HU0533627,9,0.0,924
2023HU0533650,1,0.0,32
2023HU0533679,1,0.0,32
2023HU0533684,1,0.0,87
2023HU0533705,1,1200.0,999
2023HU0533714,3,1200.0,920
2023HU0533714,9,1200.0,211
2023HU0533714,1,1200.0,924
2023HU0533716,1,0.0,22
2023HU0533719,9,0.0,195
2023HU0533719,9,0.0,195
2023HU0533731,1,0.0,939
2023HU0533737,1,0.0,22
2023HU0533749,1,0.0,924
2023HU0533773,9,0.0,87
2023HU0533810,1,0.0,995
2023HU0533829,8,1200.0,210
2023HU0533846,2,0.0,902
2023HU0533849,1,0.0,939
2023HU0533933,1,0.0,32
2023HU0533933,8,0.0,210
2023HU0533963,1,0.0,999
2023HU0533981,1,0.0,999
2023HU0533981,1,0.0,999
2023HU0533981,1,0.0,999
2023HU0533981,1,0.0,999
2023HU0534013,1,0.0,210
2023HU0534097,2,0.0,902
2023HU0534115,9,1200.0,210
2023HU0534119,1,0.0,50
2023HU0534124,9,1200.0,226
2023HU0534196,2,0.0,902
2023HU0534228,2,0.0,902
2023HU0534252,1,0.0,999
2023HU0534252,1,0.0,32
2023HU0534321,1,0.0,939
2023HU0534347,9,0.0,999
2023HU0534347,2,0.0,902
2023HU0534352,2,0.0,903
2023HU0534444,2,0.0,999
2023HU0534487,1,0.0,50
2023HU0534487,1,0.0,50
2023HU0534487,1,0.0,50
2023HU0534490,1,0.0,939
2023HU0534552,1,0.0,154
2023HU0534563,2,0.0,902
2023HU0534586,1,0.0,996
2023HU0534605,3,0.0,919
2023HU0534605,3,0.0,919
2023HU0534605,3,0.0,919
2023HU0534631,1,0.0,32
2023HU0534631,1,0.0,32
2023HU0534684,1,0.0,924
2023HU0534684,8,1200.0,999
2023HU0534697,1,0.0,50
2023HU0534697,1,0.0,50
2023HU0534747,6,1730.0,615
2023HU0534755,1,1200.0,210
2023HU0534758,1,0.0,999
2023HU0534758,1,0.0,999
2023HU0534762,9,1200.0,210
2023HU0534777,1,1235.0,46
2023HU0534777,1,0.0,88
2023HU0534784,1,0.0,22
2023HU0534784,1,0.0,142
2023HU0534784,1,0.0,22
2023HU0534796,1,0.0,999
2023HU0534859,1,0.0,89
2023HU0534873,1,0.0,187
2023HU0534887,1,0.0,142
2023HU0534887,1,0.0,88
2023HU0534909,9,1200.0,210
2023HU0534927,9,1200.0,210
2023HU0534927,9,1200.0,210
2023HU0534927,9,0.0,210
2023HU0534927,9,1200.0,210
2023HU0534952,1,0.0,91
2023HU0534969,8,0.0,211
2023HU0534969,8,0.0,902
2023HU0534972,1,0.0,939
2023HU0534977,9,1200.0,999
2023HU0534998,1,0.0,939
2023HU0534998,1,0.0,939
2023HU0535052,9,1200.0,210
2023HU0535076,1,0.0,999
2023HU0535083,1,1200.0,211
2023HU0535091,9,0.0,210
2023HU0535091,9,0.0,210
2023HU0535091,9,0.0,210
2023HU0535102,1,0.0,22
2023HU0535138,6,0.0,615
2023HU0535168,1,0.0,999
2023HU0535268,1,1200.0,999
2023HU0535268,1,1200.0,999
2023HU0535268,1,0.0,200
2023HU0535268,1,1200.0,999
2023HU0535277,9,1200.0,210
2023HU0535389,1,1200.0,210
2023HU0535397,1,0.0,187
2023HU0535419,2,0.0,902
2023HU0535439,1,0.0,210
2023HU0535443,1,0.0,22
2023HU0535453,6,1730.0,615
2023HU0535534,8,1200.0,210
2023HU0535569,9,1200.0,290
2023HU0535593,6,1765.0,999
2023HU0535614,1,0.0,32
2023HU0535635,2,0.0,902
2023HU0535635,2,0.0,902
2023HU0535654,1,0.0,999
2023HU0535661,1,1132.0,21
2023HU0535679,2,1200.0,902
2023HU0535839,1,0.0,22
2023HU0535851,1,0.0,999
2023HU0535853,1,0.0,924
2023HU0535878,1,0.0,88
2023HU0535878,1,0.0,999
2023HU0535878,1,0.0,999
2023HU0535878,1,0.0,999
2023HU0535878,1,0.0,999
2023HU0535887,1,0.0,939
2023HU0535887,1,0.0,939
2023HU0535895,2,0.0,902
2023HU0535899,1,0.0,195
2023HU0535899,1,0.0,195
2023HU0535902,9,1200.0,210
2023HU0535905,8,1200.0,237
2023HU0535905,8,1200.0,210
2023HU0535905,8,1200.0,210
2023HU0535930,1,0.0,51
2023HU0535978,6,1420.0,615
2023HU0536001,1,0.0,22
2023HU0536014,8,0.0,290
2023HU0536018,1,0.0,22
2023HU0536018,1,0.0,22
2023HU0536037,9,1200.0,290
2023HU0536088,1,0.0,939
2023HU0536092,9,1200.0,210
2023HU0536092,9,1200.0,210
2023HU0536092,9,1200.0,210
2023HU0536093,1,0.0,924
2023HU0536103,8,1200.0,210
2023HU0536121,6,1960.0,785
2023HU0536121,6,1960.0,785
2023HU0536132,1,0.0,22
2023HU0536143,8,0.0,999
2023HU0536143,8,0.0,999
2023HU0536154,1,0.0,924
2023HU0536154,8,0.0,211
2023HU0536161,1,0.0,924
2023HU0536162,1,0.0,983
2023HU0536172,1,0.0,32
2023HU0536196,1,0.0,50
2023HU0536353,1,0.0,51
2023HU0536384,1,0.0,999
2023HU0536401,1,0.0,924
2023HU0536434,9,0.0,210
2023HU0536434,9,1200.0,210
2023HU0536490,1,0.0,114
2023HU0536491,1,0.0,999
2023HU0536497,1,0.0,88
2023HU0536497,1,0.0,88
2023HU0536511,2,0.0,999
2023HU0536511,2,0.0,999
2023HU0536511,2,0.0,999
2023HU0536511,2,0.0,999
2023HU0536530,1,0.0,153
2023HU0536559,1,0.0,87
2023HU0536562,1,0.0,924
2023HU0536584,8,0.0,226
2023HU0536590,9,0.0,902
2023HU0536590,2,0.0,902
2023HU0536599,1,0.0,32
2023HU0536606,1,0.0,924
2023HU0536608,1,0.0,999
2023HU0536608,1,0.0,999
2023HU0536644,1,0.0,22
2023HU0536688,1,0.0,999
2023HU0536713,1,0.0,22
2023HU0536743,1,0.0,50
2023HU0536748,9,1200.0,999
2023HU0536748,9,1200.0,999
2023HU0536748,9,1200.0,999
2023HU0536780,1,1200.0,290
2023HU0536816,6,1970.0,706
2023HU0536816,6,2910.0,720
2023HU0536816,2,0.0,902
2023HU0536816,2,0.0,902
2023HU0536816,2,4880.0,522
2023HU0536819,6,2050.0,999
2023HU0536821,2,0.0,999
2023HU0536841,1,0.0,87
2023HU0536895,1,0.0,22
2023HU0536909,1,0.0,999
2023HU0536909,1,0.0,999
2023HU0536909,1,0.0,999
2023HU0536917,9,1200.0,210
2023HU0536917,1,0.0,32
2023HU0536929,1,0.0,32
2023HU0536929,1,0.0,999
2023HU0536933,3,1200.0,210
2023HU0536950,1,0.0,32
2023HU0536950,1,0.0,999
2023HU0536985,1,0.0,20
2023HU0536985,1,0.0,20
2023HU0536985,8,1200.0,210
2023HU0536993,6,1970.0,706
2023HU0537003,8,1200.0,218
2023HU0537003,1,0.0,218
2023HU0537003,1,0.0,218
2023HU0537054,9,1200.0,210
2023HU0537076,9,1200.0,210
2023HU0537099,1,0.0,87
2023HU0537125,9,1200.0,210
2023HU0537164,3,0.0,917
2023HU0537170,9,1200.0,226
2023HU0537172,2,0.0,902
2023HU0537172,2,0.0,902
2023HU0537172,2,0.0,902
2023HU0537177,9,1200.0,210
2023HU0537206,1,0.0,32
2023HU0537226,1,0.0,22
2023HU0537226,1,0.0,22
2023HU0537226,1,0.0,22
2023HU0537245,1,0.0,51
2023HU0537251,9,0.0,998
2023HU0537267,1,0.0,924
2023HU0537347,9,1200.0,210
2023HU0537347,9,1200.0,211
2023HU0537352,2,0.0,902
2023HU0537403,1,0.0,939
2023HU0537410,1,0.0,22
2023HU0537410,1,0.0,50
2023HU0537410,1,0.0,88
2023HU0537427,1,1200.0,210
2023HU0537436,9,1200.0,211
2023HU0537459,1,0.0,996
2023HU0537489,1,0.0,999
2023HU0537489,1,0.0,999
2023HU0537504,1,0.0,22
2023HU0537548,1,0.0,50
2023HU0537600,1,0.0,32
2023HU0537631,1,0.0,290
2023HU0537646,9,1200.0,211
2023HU0537676,1,0.0,22
2023HU0537679,3,1200.0,210
2023HU0537679,3,1200.0,210
2023HU0537722,1,0.0,939
2023HU0537785,1,0.0,22
2023HU0537785,1,0.0,22
2023HU0537785,1,0.0,22
2023HU0537787,1,1200.0,210
2023HU0537787,1,1200.0,210
2023HU0537817,1,0.0,999
2023HU0537817,1,0.0,924
2023HU0537854,1,1200.0,924
2023HU0537854,1,1200.0,290
2023HU0537854,8,1200.0,290
2023HU0537854,1,1200.0,290
2023HU0537934,9,1200.0,211
2023HU0537934,9,1200.0,211
2023HU0537948,1,1200.0,935
2023HU0537948,1,1200.0,222
2023HU0537955,1,1220.0,144
2023HU0537963,9,0.0,924
2023HU0537963,8,1200.0,210
2023HU0537963,1,0.0,924
2023HU0537982,8,1200.0,210
2023HU0538034,2,0.0,902
2023HU0538077,9,1200.0,218
2023HU0538078,1,0.0,50
